match_id,checkpoint,season,runs,wickets,overs_left,run_rate,runs_per_wicket,pressure_index,checkpoint_ratio,momentum_runs,momentum_wickets,momentum_runrate,momentum_score,venue,toss_winner,winner,batting_first_team,target_batfirst,par_runs_cp_final,par_gap_cp,exp_remain_final,exp_final_20,resource_frac
756747,6,2014,55,0,14,9.166666666666666,55.0,3.6666666666666665,0.3,52,0,10.4,10.4,Western Australia Cricket Association Ground,Perth Scorchers,Perth Scorchers,Perth Scorchers,1,53.71028037383178,1.2897196261682211,122.3644859813084,177.3644859813084,0.7571420873544606
756747,10,2014,84,0,10,8.4,84.0,7.636363636363637,0.5,38,0,7.6,7.6,Western Australia Cricket Association Ground,Perth Scorchers,Perth Scorchers,Perth Scorchers,1,87.27586206896552,-3.275862068965523,97.86206896551724,181.86206896551724,0.6055310131462183
756747,15,2014,126,1,5,8.4,63.0,10.5,0.75,42,1,8.4,6.4,Western Australia Cricket Association Ground,Perth Scorchers,Perth Scorchers,Perth Scorchers,1,134.52,-8.52000000000001,53.76,179.76,0.3326451975812122
756747,20,2014,192,3,0,9.6,48.0,48.0,1.0,66,2,13.2,9.2,Western Australia Cricket Association Ground,Perth Scorchers,Perth Scorchers,Perth Scorchers,1,190.16,1.8400000000000034,0.0,192.0,0.0
756749,6,2014,58,2,14,9.666666666666666,19.333333333333332,1.2888888888888888,0.3,46,2,9.2,5.199999999999999,Stadium Australia,Sydney Thunder,Sydney Sixers,Sydney Sixers,1,41.6,16.4,108.84827586206896,166.84827586206896,0.6735092304782778
756749,10,2014,92,2,10,9.2,30.666666666666668,2.787878787878788,0.5,48,1,9.6,7.6,Stadium Australia,Sydney Thunder,Sydney Sixers,Sydney Sixers,1,76.94827586206897,15.051724137931032,88.93103448275862,180.9310344827586,0.5502693738210349
756749,15,2014,140,4,5,9.333333333333334,28.0,4.666666666666667,0.75,48,2,9.6,5.6,Stadium Australia,Sydney Thunder,Sydney Sixers,Sydney Sixers,1,112.85897435897436,27.141025641025635,47.43589743589744,187.43589743589743,0.29351420154401453
756749,20,2014,180,7,0,9.0,22.5,22.5,1.0,40,3,8.0,2.0,Stadium Australia,Sydney Thunder,Sydney Sixers,Sydney Sixers,1,161.1888888888889,18.811111111111103,0.0,180.0,0.0
756751,6,2014,46,2,14,7.666666666666667,15.333333333333334,1.0222222222222224,0.3,41,2,8.2,4.199999999999999,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Melbourne Stars,Brisbane Heat,Brisbane Heat,1,41.6,4.399999999999999,108.84827586206896,154.84827586206896,0.6735092304782778
756751,10,2014,78,3,10,7.8,19.5,1.7727272727272727,0.5,42,1,8.4,6.4,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Melbourne Stars,Brisbane Heat,Brisbane Heat,1,69.30201342281879,8.697986577181211,84.68456375838926,162.68456375838926,0.5239939256601219
756751,15,2014,109,4,5,7.266666666666667,21.8,3.6333333333333337,0.75,31,1,6.2,4.2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Melbourne Stars,Brisbane Heat,Brisbane Heat,1,112.85897435897436,-3.858974358974365,47.43589743589744,156.43589743589743,0.29351420154401453
756751,20,2014,164,8,0,8.2,18.22222222222222,18.22222222222222,1.0,55,4,11.0,3.0,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Melbourne Stars,Brisbane Heat,Brisbane Heat,1,152.3661971830986,11.633802816901408,0.0,164.0,0.0
756753,6,2014,49,1,14,8.166666666666666,24.5,1.6333333333333333,0.3,46,1,9.2,7.199999999999999,"Sydney Cricket Ground, Sydney",Perth Scorchers,Perth Scorchers,Perth Scorchers,1,47.2952380952381,1.7047619047619023,119.83809523809524,168.83809523809524,0.7415098003763451
756753,10,2014,73,3,10,7.3,18.25,1.6590909090909092,0.5,34,2,6.8,2.8,"Sydney Cricket Ground, Sydney",Perth Scorchers,Perth Scorchers,Perth Scorchers,1,69.30201342281879,3.6979865771812115,84.68456375838926,157.68456375838926,0.5239939256601219
756753,15,2014,108,5,5,7.2,18.0,3.0,0.75,35,2,7.0,3.0,"Sydney Cricket Ground, Sydney",Perth Scorchers,Perth Scorchers,Perth Scorchers,1,103.86585365853658,4.1341463414634205,43.68292682926829,151.6829268292683,0.2702923330738018
756753,20,2014,135,7,0,6.75,16.875,16.875,1.0,27,2,5.4,1.4000000000000004,"Sydney Cricket Ground, Sydney",Perth Scorchers,Perth Scorchers,Perth Scorchers,1,161.1888888888889,-26.188888888888897,0.0,135.0,0.0
756755,6,2014,34,3,14,5.666666666666667,8.5,0.5666666666666667,0.3,29,2,5.8,1.7999999999999998,"Docklands Stadium, Melbourne",Melbourne Renegades,Melbourne Renegades,Sydney Thunder,0,37.97142857142857,-3.971428571428568,109.08571428571429,143.0857142857143,0.6749784036804146
756755,10,2014,47,5,10,4.7,7.833333333333333,0.712121212121212,0.5,16,2,3.2,-0.7999999999999998,"Docklands Stadium, Melbourne",Melbourne Renegades,Melbourne Renegades,Sydney Thunder,0,62.666666666666664,-15.666666666666664,61.875,108.875,0.38285754464913513
756755,15,2014,74,5,5,4.933333333333334,12.333333333333334,2.055555555555556,0.75,27,0,5.4,5.4,"Docklands Stadium, Melbourne",Melbourne Renegades,Melbourne Renegades,Sydney Thunder,0,103.86585365853658,-29.86585365853658,43.68292682926829,117.6829268292683,0.2702923330738018
756755,20,2014,114,6,0,5.7,16.285714285714285,16.285714285714285,1.0,40,1,8.0,6.0,"Docklands Stadium, Melbourne",Melbourne Renegades,Melbourne Renegades,Sydney Thunder,0,162.57843137254903,-48.57843137254903,0.0,114.0,0.0
756757,6,2014,42,2,14,7.0,14.0,0.9333333333333332,0.3,39,1,7.8,5.8,Adelaide Oval,Hobart Hurricanes,Adelaide Strikers,Hobart Hurricanes,0,41.6,0.3999999999999986,108.84827586206896,150.84827586206896,0.6735092304782778
756757,10,2014,62,4,10,6.2,12.4,1.1272727272727272,0.5,21,3,4.2,-1.7999999999999998,Adelaide Oval,Hobart Hurricanes,Adelaide Strikers,Hobart Hurricanes,0,64.2258064516129,-2.225806451612897,80.45161290322581,142.4516129032258,0.49780213299703774
756757,15,2014,80,7,5,5.333333333333333,10.0,1.6666666666666667,0.75,18,3,3.6,-2.4,Adelaide Oval,Hobart Hurricanes,Adelaide Strikers,Hobart Hurricanes,0,90.33333333333333,-10.333333333333329,31.38888888888889,111.38888888888889,0.19422178471538618
756757,20,2014,136,8,0,6.8,15.11111111111111,15.11111111111111,1.0,56,1,11.2,9.2,Adelaide Oval,Hobart Hurricanes,Adelaide Strikers,Hobart Hurricanes,0,152.3661971830986,-16.366197183098592,0.0,136.0,0.0
756759,6,2015,43,1,14,7.166666666666667,21.5,1.4333333333333331,0.3,35,1,7.0,5.0,Western Australia Cricket Association Ground,Sydney Thunder,Sydney Thunder,Sydney Thunder,1,47.2952380952381,-4.295238095238098,119.83809523809524,162.83809523809524,0.7415098003763451
756759,10,2015,81,1,10,8.1,40.5,3.6818181818181817,0.5,40,0,8.0,8.0,Western Australia Cricket Association Ground,Sydney Thunder,Sydney Thunder,Sydney Thunder,1,83.3076923076923,-2.3076923076923066,95.89423076923077,176.89423076923077,0.5933548240537412
756759,15,2015,131,2,5,8.733333333333333,43.666666666666664,7.277777777777778,0.75,50,1,10.0,8.0,Western Australia Cricket Association Ground,Sydney Thunder,Sydney Thunder,Sydney Thunder,1,129.0144927536232,1.9855072463768124,52.0,183.0,0.32175502742230344
756759,20,2015,179,3,0,8.95,44.75,44.75,1.0,48,1,9.6,7.6,Western Australia Cricket Association Ground,Sydney Thunder,Sydney Thunder,Sydney Thunder,1,190.16,-11.159999999999997,0.0,179.0,0.0
756761,6,2015,50,0,14,8.333333333333334,50.0,3.3333333333333335,0.3,42,0,8.4,8.4,"Bellerive Oval, Hobart",Hobart Hurricanes,Hobart Hurricanes,Brisbane Heat,0,53.71028037383178,-3.710280373831779,122.3644859813084,172.3644859813084,0.7571420873544606
756761,10,2015,88,0,10,8.8,88.0,8.0,0.5,49,0,9.8,9.8,"Bellerive Oval, Hobart",Hobart Hurricanes,Hobart Hurricanes,Brisbane Heat,0,87.27586206896552,0.7241379310344769,97.86206896551724,185.86206896551724,0.6055310131462183
756761,15,2015,151,2,5,10.066666666666666,50.333333333333336,8.38888888888889,0.75,63,2,12.6,8.6,"Bellerive Oval, Hobart",Hobart Hurricanes,Hobart Hurricanes,Brisbane Heat,0,129.0144927536232,21.985507246376812,52.0,203.0,0.32175502742230344
756761,20,2015,208,6,0,10.4,29.714285714285715,29.714285714285715,1.0,57,4,11.4,3.4000000000000004,"Bellerive Oval, Hobart",Hobart Hurricanes,Hobart Hurricanes,Brisbane Heat,0,162.57843137254903,45.42156862745097,0.0,208.0,0.0
756763,6,2015,57,1,14,9.5,28.5,1.9,0.3,44,1,8.8,6.800000000000001,"Docklands Stadium, Melbourne",Melbourne Renegades,Melbourne Stars,Melbourne Stars,1,47.2952380952381,9.704761904761902,119.83809523809524,176.83809523809524,0.7415098003763451
756763,10,2015,96,3,10,9.6,24.0,2.1818181818181817,0.5,56,2,11.2,7.199999999999999,"Docklands Stadium, Melbourne",Melbourne Renegades,Melbourne Stars,Melbourne Stars,1,69.30201342281879,26.69798657718121,84.68456375838926,180.68456375838926,0.5239939256601219
756763,15,2015,119,4,5,7.933333333333334,23.8,3.966666666666667,0.75,23,1,4.6,2.5999999999999996,"Docklands Stadium, Melbourne",Melbourne Renegades,Melbourne Stars,Melbourne Stars,1,112.85897435897436,6.141025641025635,47.43589743589744,166.43589743589743,0.29351420154401453
756763,20,2015,169,7,0,8.45,21.125,21.125,1.0,50,3,10.0,4.0,"Docklands Stadium, Melbourne",Melbourne Renegades,Melbourne Stars,Melbourne Stars,1,161.1888888888889,7.811111111111103,0.0,169.0,0.0
756765,6,2015,45,0,14,7.5,45.0,3.0,0.3,40,0,8.0,8.0,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Adelaide Strikers,Adelaide Strikers,Brisbane Heat,0,53.71028037383178,-8.710280373831779,122.3644859813084,167.3644859813084,0.7571420873544606
756765,10,2015,72,2,10,7.2,24.0,2.1818181818181817,0.5,38,2,7.6,3.5999999999999996,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Adelaide Strikers,Adelaide Strikers,Brisbane Heat,0,76.94827586206897,-4.948275862068968,88.93103448275862,160.9310344827586,0.5502693738210349
756765,15,2015,105,4,5,7.0,21.0,3.5,0.75,33,2,6.6,2.5999999999999996,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Adelaide Strikers,Adelaide Strikers,Brisbane Heat,0,112.85897435897436,-7.858974358974365,47.43589743589744,152.43589743589743,0.29351420154401453
756765,20,2015,152,6,0,7.6,21.714285714285715,21.714285714285715,1.0,47,2,9.4,5.4,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Adelaide Strikers,Adelaide Strikers,Brisbane Heat,0,162.57843137254903,-10.578431372549034,0.0,152.0,0.0
756767,6,2015,53,2,14,8.833333333333334,17.666666666666668,1.1777777777777778,0.3,48,2,9.6,5.6,Melbourne Cricket Ground,Melbourne Stars,,Sydney Sixers,0,41.6,11.399999999999999,108.84827586206896,161.84827586206896,0.6735092304782778
756767,10,2015,83,3,10,8.3,20.75,1.8863636363636365,0.5,36,1,7.2,5.2,Melbourne Cricket Ground,Melbourne Stars,,Sydney Sixers,0,69.30201342281879,13.697986577181211,84.68456375838926,167.68456375838926,0.5239939256601219
756767,15,2015,113,3,5,7.533333333333333,28.25,4.708333333333333,0.75,30,0,6.0,6.0,Melbourne Cricket Ground,Melbourne Stars,,Sydney Sixers,0,120.06428571428572,-7.064285714285717,50.65,163.65,0.313401771902686
756767,20,2015,150,6,0,7.5,21.428571428571427,21.428571428571427,1.0,37,3,7.4,1.4000000000000004,Melbourne Cricket Ground,Melbourne Stars,,Sydney Sixers,0,162.57843137254903,-12.578431372549034,0.0,150.0,0.0
756769,6,2015,27,1,14,4.5,13.5,0.9,0.3,23,1,4.6,2.5999999999999996,Adelaide Oval,Adelaide Strikers,Perth Scorchers,Perth Scorchers,1,47.2952380952381,-20.295238095238098,119.83809523809524,146.83809523809524,0.7415098003763451
756769,10,2015,50,3,10,5.0,12.5,1.1363636363636365,0.5,23,2,4.6,0.5999999999999996,Adelaide Oval,Adelaide Strikers,Perth Scorchers,Perth Scorchers,1,69.30201342281879,-19.30201342281879,84.68456375838926,134.68456375838926,0.5239939256601219
756769,15,2015,91,5,5,6.066666666666666,15.166666666666666,2.5277777777777777,0.75,41,2,8.2,4.199999999999999,Adelaide Oval,Adelaide Strikers,Perth Scorchers,Perth Scorchers,1,103.86585365853658,-12.86585365853658,43.68292682926829,134.6829268292683,0.2702923330738018
756769,20,2015,133,6,0,6.65,19.0,19.0,1.0,42,1,8.4,6.4,Adelaide Oval,Adelaide Strikers,Perth Scorchers,Perth Scorchers,1,162.57843137254903,-29.578431372549034,0.0,133.0,0.0
756773,6,2015,41,2,14,6.833333333333333,13.666666666666666,0.9111111111111112,0.3,35,2,7.0,3.0,Western Australia Cricket Association Ground,Brisbane Heat,Perth Scorchers,Brisbane Heat,0,41.6,-0.6000000000000014,108.84827586206896,149.84827586206896,0.6735092304782778
756773,10,2015,57,4,10,5.7,11.4,1.0363636363636364,0.5,19,2,3.8,-0.2000000000000001,Western Australia Cricket Association Ground,Brisbane Heat,Perth Scorchers,Brisbane Heat,0,64.2258064516129,-7.225806451612897,80.45161290322581,137.4516129032258,0.49780213299703774
756773,15,2015,85,6,5,5.666666666666667,12.142857142857142,2.0238095238095237,0.75,28,2,5.6,1.5999999999999996,Western Australia Cricket Association Ground,Brisbane Heat,Perth Scorchers,Brisbane Heat,0,96.30555555555556,-11.305555555555557,40.02777777777778,125.02777777777777,0.24767574493351457
756773,20,2015,134,7,0,6.7,16.75,16.75,1.0,49,1,9.8,7.800000000000001,Western Australia Cricket Association Ground,Brisbane Heat,Perth Scorchers,Brisbane Heat,0,161.1888888888889,-27.188888888888897,0.0,134.0,0.0
756775,6,2015,57,0,14,9.5,57.0,3.8,0.3,50,0,10.0,10.0,"Sydney Cricket Ground, Sydney",Sydney Sixers,Sydney Sixers,Sydney Thunder,0,53.71028037383178,3.289719626168221,122.3644859813084,179.3644859813084,0.7571420873544606
756775,10,2015,78,1,10,7.8,39.0,3.5454545454545454,0.5,33,1,6.6,4.6,"Sydney Cricket Ground, Sydney",Sydney Sixers,Sydney Sixers,Sydney Thunder,0,83.3076923076923,-5.307692307692307,95.89423076923077,173.89423076923077,0.5933548240537412
756775,15,2015,109,3,5,7.266666666666667,27.25,4.541666666666667,0.75,31,2,6.2,2.2,"Sydney Cricket Ground, Sydney",Sydney Sixers,Sydney Sixers,Sydney Thunder,0,120.06428571428572,-11.064285714285717,50.65,159.65,0.313401771902686
756775,20,2015,154,4,0,7.7,30.8,30.8,1.0,45,1,9.0,7.0,"Sydney Cricket Ground, Sydney",Sydney Sixers,Sydney Sixers,Sydney Thunder,0,181.0,-27.0,0.0,154.0,0.0
756777,6,2015,44,2,14,7.333333333333333,14.666666666666666,0.9777777777777776,0.3,38,2,7.6,3.5999999999999996,Melbourne Cricket Ground,Melbourne Renegades,Melbourne Stars,Melbourne Renegades,0,41.6,2.3999999999999986,108.84827586206896,152.84827586206896,0.6735092304782778
756777,10,2015,72,2,10,7.2,24.0,2.1818181818181817,0.5,34,1,6.8,4.8,Melbourne Cricket Ground,Melbourne Renegades,Melbourne Stars,Melbourne Renegades,0,76.94827586206897,-4.948275862068968,88.93103448275862,160.9310344827586,0.5502693738210349
756777,15,2015,117,3,5,7.8,29.25,4.875,0.75,45,1,9.0,7.0,Melbourne Cricket Ground,Melbourne Renegades,Melbourne Stars,Melbourne Renegades,0,120.06428571428572,-3.0642857142857167,50.65,167.65,0.313401771902686
756777,20,2015,153,6,0,7.65,21.857142857142858,21.857142857142858,1.0,36,3,7.2,1.2000000000000002,Melbourne Cricket Ground,Melbourne Renegades,Melbourne Stars,Melbourne Renegades,0,162.57843137254903,-9.578431372549034,0.0,153.0,0.0
756779,6,2015,34,2,14,5.666666666666667,11.333333333333334,0.7555555555555556,0.3,28,2,5.6,1.5999999999999996,"Bellerive Oval, Hobart",Perth Scorchers,Perth Scorchers,Perth Scorchers,1,41.6,-7.600000000000001,108.84827586206896,142.84827586206896,0.6735092304782778
756779,10,2015,59,3,10,5.9,14.75,1.3409090909090908,0.5,30,1,6.0,4.0,"Bellerive Oval, Hobart",Perth Scorchers,Perth Scorchers,Perth Scorchers,1,69.30201342281879,-10.302013422818789,84.68456375838926,143.68456375838926,0.5239939256601219
756779,15,2015,101,4,5,6.733333333333333,20.2,3.3666666666666667,0.75,42,1,8.4,6.4,"Bellerive Oval, Hobart",Perth Scorchers,Perth Scorchers,Perth Scorchers,1,112.85897435897436,-11.858974358974365,47.43589743589744,148.43589743589743,0.29351420154401453
756779,20,2015,141,8,0,7.05,15.666666666666666,15.666666666666666,1.0,40,4,8.0,0.0,"Bellerive Oval, Hobart",Perth Scorchers,Perth Scorchers,Perth Scorchers,1,152.3661971830986,-11.366197183098592,0.0,141.0,0.0
756781,6,2015,33,3,14,5.5,8.25,0.55,0.3,26,2,5.2,1.2000000000000002,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Sydney Sixers,Sydney Sixers,Brisbane Heat,0,37.97142857142857,-4.971428571428568,109.08571428571429,142.0857142857143,0.6749784036804146
756781,10,2015,52,4,10,5.2,10.4,0.9454545454545454,0.5,29,1,5.8,3.8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Sydney Sixers,Sydney Sixers,Brisbane Heat,0,64.2258064516129,-12.225806451612897,80.45161290322581,132.4516129032258,0.49780213299703774
756781,15,2015,97,4,5,6.466666666666667,19.4,3.233333333333333,0.75,45,0,9.0,9.0,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Sydney Sixers,Sydney Sixers,Brisbane Heat,0,112.85897435897436,-15.858974358974365,47.43589743589744,144.43589743589743,0.29351420154401453
756781,20,2015,147,6,0,7.35,21.0,21.0,1.0,50,2,10.0,6.0,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Sydney Sixers,Sydney Sixers,Brisbane Heat,0,162.57843137254903,-15.578431372549034,0.0,147.0,0.0
756783,6,2015,56,3,14,9.333333333333334,14.0,0.9333333333333332,0.3,45,3,9.0,3.0,Adelaide Oval,Sydney Thunder,,Adelaide Strikers,0,37.97142857142857,18.028571428571432,109.08571428571429,165.0857142857143,0.6749784036804146
756783,10,2015,119,5,10,11.9,19.833333333333332,1.803030303030303,0.5,78,3,15.6,9.6,Adelaide Oval,Sydney Thunder,,Adelaide Strikers,0,62.666666666666664,56.333333333333336,61.875,180.875,0.38285754464913513
756785,6,2015,33,4,14,5.5,6.6,0.44,0.3,33,2,6.6,2.5999999999999996,"Docklands Stadium, Melbourne",Melbourne Renegades,Melbourne Renegades,Brisbane Heat,0,34.63157894736842,-1.6315789473684177,92.21052631578948,125.21052631578948,0.5705615466031131
756785,10,2015,41,7,10,4.1,5.125,0.4659090909090909,0.5,9,3,1.8,-4.2,"Docklands Stadium, Melbourne",Melbourne Renegades,Melbourne Renegades,Brisbane Heat,0,48.0,-7.0,26.5,67.5,0.1639713120517508
756785,15,2015,67,7,5,4.466666666666667,8.375,1.3958333333333333,0.75,26,0,5.2,5.2,"Docklands Stadium, Melbourne",Melbourne Renegades,Melbourne Renegades,Brisbane Heat,0,90.33333333333333,-23.33333333333333,31.38888888888889,98.38888888888889,0.19422178471538618
756787,6,2015,66,1,14,11.0,33.0,2.2,0.3,57,1,11.4,9.4,"Sydney Cricket Ground, Sydney",Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,1,47.2952380952381,18.704761904761902,119.83809523809524,185.83809523809524,0.7415098003763451
756787,10,2015,91,2,10,9.1,30.333333333333332,2.7575757575757573,0.5,31,1,6.2,4.2,"Sydney Cricket Ground, Sydney",Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,1,76.94827586206897,14.051724137931032,88.93103448275862,179.9310344827586,0.5502693738210349
756787,15,2015,122,4,5,8.133333333333333,24.4,4.066666666666666,0.75,31,2,6.2,2.2,"Sydney Cricket Ground, Sydney",Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,1,112.85897435897436,9.141025641025635,47.43589743589744,169.43589743589743,0.29351420154401453
756787,20,2015,182,6,0,9.1,26.0,26.0,1.0,60,2,12.0,8.0,"Sydney Cricket Ground, Sydney",Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,1,162.57843137254903,19.421568627450966,0.0,182.0,0.0
756789,6,2015,43,2,14,7.166666666666667,14.333333333333334,0.9555555555555556,0.3,38,2,7.6,3.5999999999999996,"Bellerive Oval, Hobart",Hobart Hurricanes,Melbourne Renegades,Melbourne Renegades,1,41.6,1.3999999999999986,108.84827586206896,151.84827586206896,0.6735092304782778
756789,10,2015,87,2,10,8.7,29.0,2.636363636363636,0.5,57,0,11.4,11.4,"Bellerive Oval, Hobart",Hobart Hurricanes,Melbourne Renegades,Melbourne Renegades,1,76.94827586206897,10.051724137931032,88.93103448275862,175.9310344827586,0.5502693738210349
756789,15,2015,127,4,5,8.466666666666667,25.4,4.233333333333333,0.75,40,2,8.0,4.0,"Bellerive Oval, Hobart",Hobart Hurricanes,Melbourne Renegades,Melbourne Renegades,1,112.85897435897436,14.141025641025635,47.43589743589744,174.43589743589743,0.29351420154401453
756789,20,2015,163,7,0,8.15,20.375,20.375,1.0,36,3,7.2,1.2000000000000002,"Bellerive Oval, Hobart",Hobart Hurricanes,Melbourne Renegades,Melbourne Renegades,1,161.1888888888889,1.811111111111103,0.0,163.0,0.0
756791,6,2015,19,3,14,3.1666666666666665,4.75,0.3166666666666666,0.3,18,2,3.6,-0.3999999999999999,Sydney Showground Stadium,Melbourne Stars,Melbourne Stars,Sydney Thunder,0,37.97142857142857,-18.971428571428568,109.08571428571429,128.0857142857143,0.6749784036804146
756791,10,2015,41,3,10,4.1,10.25,0.9318181818181818,0.5,25,0,5.0,5.0,Sydney Showground Stadium,Melbourne Stars,Melbourne Stars,Sydney Thunder,0,69.30201342281879,-28.30201342281879,84.68456375838926,125.68456375838926,0.5239939256601219
756791,15,2015,72,4,5,4.8,14.4,2.4,0.75,31,1,6.2,4.2,Sydney Showground Stadium,Melbourne Stars,Melbourne Stars,Sydney Thunder,0,112.85897435897436,-40.858974358974365,47.43589743589744,119.43589743589743,0.29351420154401453
756791,20,2015,106,8,0,5.3,11.77777777777778,11.77777777777778,1.0,34,4,6.8,-1.2000000000000002,Sydney Showground Stadium,Melbourne Stars,Melbourne Stars,Sydney Thunder,0,152.3661971830986,-46.36619718309859,0.0,106.0,0.0
756793,6,2015,27,3,14,4.5,6.75,0.45,0.3,26,3,5.2,-0.7999999999999998,"Docklands Stadium, Melbourne",Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,1,37.97142857142857,-10.971428571428568,109.08571428571429,136.0857142857143,0.6749784036804146
756793,10,2015,53,3,10,5.3,13.25,1.2045454545454546,0.5,34,2,6.8,2.8,"Docklands Stadium, Melbourne",Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,1,69.30201342281879,-16.30201342281879,84.68456375838926,137.68456375838926,0.5239939256601219
756793,15,2015,119,4,5,7.933333333333334,23.8,3.966666666666667,0.75,66,1,13.2,11.2,"Docklands Stadium, Melbourne",Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,1,112.85897435897436,6.141025641025635,47.43589743589744,166.43589743589743,0.29351420154401453
756793,20,2015,166,5,0,8.3,27.666666666666668,27.666666666666668,1.0,47,1,9.4,7.4,"Docklands Stadium, Melbourne",Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,1,174.51111111111112,-8.51111111111112,0.0,166.0,0.0
756795,6,2015,53,0,14,8.833333333333334,53.0,3.533333333333333,0.3,44,0,8.8,8.8,Melbourne Cricket Ground,Perth Scorchers,Melbourne Stars,Perth Scorchers,0,53.71028037383178,-0.7102803738317789,122.3644859813084,175.3644859813084,0.7571420873544606
756795,10,2015,89,0,10,8.9,89.0,8.090909090909092,0.5,48,0,9.6,9.6,Melbourne Cricket Ground,Perth Scorchers,Melbourne Stars,Perth Scorchers,0,87.27586206896552,1.7241379310344769,97.86206896551724,186.86206896551724,0.6055310131462183
756795,15,2015,131,1,5,8.733333333333333,65.5,10.916666666666666,0.75,42,1,8.4,6.4,Melbourne Cricket Ground,Perth Scorchers,Melbourne Stars,Perth Scorchers,0,134.52,-3.5200000000000102,53.76,184.76,0.3326451975812122
756795,20,2015,179,2,0,8.95,59.666666666666664,59.666666666666664,1.0,48,1,9.6,7.6,Melbourne Cricket Ground,Perth Scorchers,Melbourne Stars,Perth Scorchers,0,194.6,-15.599999999999994,0.0,179.0,0.0
756797,6,2015,65,1,14,10.833333333333334,32.5,2.1666666666666665,0.3,62,1,12.4,10.4,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Hobart Hurricanes,Brisbane Heat,Brisbane Heat,1,47.2952380952381,17.704761904761902,119.83809523809524,184.83809523809524,0.7415098003763451
756797,10,2015,107,1,10,10.7,53.5,4.863636363636363,0.5,53,0,10.6,10.6,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Hobart Hurricanes,Brisbane Heat,Brisbane Heat,1,83.3076923076923,23.692307692307693,95.89423076923077,202.89423076923077,0.5933548240537412
756797,15,2015,132,2,5,8.8,44.0,7.333333333333333,0.75,25,1,5.0,3.0,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Hobart Hurricanes,Brisbane Heat,Brisbane Heat,1,129.0144927536232,2.9855072463768124,52.0,184.0,0.32175502742230344
756797,20,2015,198,6,0,9.9,28.285714285714285,28.285714285714285,1.0,66,4,13.2,5.199999999999999,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Hobart Hurricanes,Brisbane Heat,Brisbane Heat,1,162.57843137254903,35.42156862745097,0.0,198.0,0.0
756799,6,2015,52,1,14,8.666666666666666,26.0,1.7333333333333334,0.3,46,1,9.2,7.199999999999999,Adelaide Oval,Sydney Sixers,Sydney Sixers,Sydney Sixers,1,47.2952380952381,4.704761904761902,119.83809523809524,171.83809523809524,0.7415098003763451
756799,10,2015,75,2,10,7.5,25.0,2.272727272727273,0.5,29,1,5.8,3.8,Adelaide Oval,Sydney Sixers,Sydney Sixers,Sydney Sixers,1,76.94827586206897,-1.948275862068968,88.93103448275862,163.9310344827586,0.5502693738210349
756799,15,2015,119,2,5,7.933333333333334,39.666666666666664,6.611111111111111,0.75,44,0,8.8,8.8,Adelaide Oval,Sydney Sixers,Sydney Sixers,Sydney Sixers,1,129.0144927536232,-10.014492753623188,52.0,171.0,0.32175502742230344
756799,20,2015,181,4,0,9.05,36.2,36.2,1.0,62,2,12.4,8.4,Adelaide Oval,Sydney Sixers,Sydney Sixers,Sydney Sixers,1,181.0,0.0,0.0,181.0,0.0
756801,6,2015,29,2,14,4.833333333333333,9.666666666666666,0.6444444444444444,0.3,25,2,5.0,1.0,Western Australia Cricket Association Ground,Perth Scorchers,Perth Scorchers,Perth Scorchers,1,41.6,-12.600000000000001,108.84827586206896,137.84827586206896,0.6735092304782778
756801,10,2015,69,2,10,6.9,23.0,2.090909090909091,0.5,49,0,9.8,9.8,Western Australia Cricket Association Ground,Perth Scorchers,Perth Scorchers,Perth Scorchers,1,76.94827586206897,-7.948275862068968,88.93103448275862,157.9310344827586,0.5502693738210349
756801,15,2015,99,5,5,6.6,16.5,2.75,0.75,30,3,6.0,0.0,Western Australia Cricket Association Ground,Perth Scorchers,Perth Scorchers,Perth Scorchers,1,103.86585365853658,-4.8658536585365795,43.68292682926829,142.6829268292683,0.2702923330738018
