match_id,checkpoint,runs,wickets,overs_left,run_rate,runs_per_wicket,pressure_index,checkpoint_ratio,momentum_runs,momentum_wickets,momentum_runrate,momentum_score,venue,season,toss_winner,winner,batting_first_team,target_batfirst,par_runs_cp_final,exp_remain_final,par_gap_cp,exp_final_20,resource_frac,venue_mean_runs_cp,venue_mean_wkts_cp,season_mean_runs_cp,season_mean_wkts_cp,venue_mean_exp_final20,team1,team2,elo_team1_pre,elo_team2_pre,elo_diff_pre,elo_bat_first,elo_bowl_first,elo_diff,runs_x_wickets,r_pw_x_momentum
1023643,15,128,1,5,8.533333333333333,64.0,10.666666666666666,0.75,43,0,8.6,8.6,Melbourne Cricket Ground,2017,Sydney Sixers,Sydney Sixers,Melbourne Stars,0,134.52,53.76,-6.52000000000001,181.76,0.3326451975812122,113.03125,3.5625,115.11111111111111,4.111111111111111,160.14499587536227,Melbourne Stars,Sydney Sixers,1553.5243988166683,1525.5799601413703,27.944438675297988,1553.5243988166683,1525.5799601413703,27.944438675297988,128,550.4
1023643,20,156,8,0,7.8,17.333333333333332,17.333333333333332,1.0,28,7,5.6,-8.4,Melbourne Cricket Ground,2017,Sydney Sixers,Sydney Sixers,Melbourne Stars,0,152.3661971830986,0.0,3.633802816901408,156.0,0.0,157.421875,6.59375,160.5,6.911764705882353,160.14499587536227,Melbourne Stars,Sydney Sixers,1553.5243988166683,1525.5799601413703,27.944438675297988,1553.5243988166683,1525.5799601413703,27.944438675297988,1248,-145.6
1023645,6,26,4,14,4.333333333333333,5.2,0.3466666666666667,0.3,26,2,5.2,1.2000000000000002,Western Australia Cricket Association Ground,2017,Perth Scorchers,Perth Scorchers,Melbourne Stars,0,34.63157894736842,92.21052631578948,-8.631578947368418,118.21052631578948,0.5705615466031131,42.08571428571429,1.3428571428571427,46.416666666666664,1.8055555555555556,157.05409796875375,Perth Scorchers,Melbourne Stars,1586.1056076147054,1542.7218231124778,43.38378450222763,1542.7218231124778,1586.1056076147054,-43.38378450222763,104,6.240000000000001
1023645,10,46,4,10,4.6,9.2,0.8363636363636363,0.5,24,1,4.8,2.8,Western Australia Cricket Association Ground,2017,Perth Scorchers,Perth Scorchers,Melbourne Stars,0,64.2258064516129,80.45161290322581,-18.225806451612897,126.45161290322581,0.49780213299703774,70.6,2.2285714285714286,76.44444444444444,2.611111111111111,157.05409796875375,Perth Scorchers,Melbourne Stars,1586.1056076147054,1542.7218231124778,43.38378450222763,1542.7218231124778,1586.1056076147054,-43.38378450222763,184,25.759999999999998
1023645,15,90,5,5,6.0,15.0,2.5,0.75,44,1,8.8,6.800000000000001,Western Australia Cricket Association Ground,2017,Perth Scorchers,Perth Scorchers,Melbourne Stars,0,103.86585365853658,43.68292682926829,-13.86585365853658,133.6829268292683,0.2702923330738018,109.14285714285714,3.7714285714285714,115.11111111111111,4.111111111111111,157.05409796875375,Perth Scorchers,Melbourne Stars,1586.1056076147054,1542.7218231124778,43.38378450222763,1542.7218231124778,1586.1056076147054,-43.38378450222763,450,102.00000000000001
1023645,20,136,8,0,6.8,15.11111111111111,15.11111111111111,1.0,46,3,9.2,3.1999999999999993,Western Australia Cricket Association Ground,2017,Perth Scorchers,Perth Scorchers,Melbourne Stars,0,152.3661971830986,0.0,-16.366197183098592,136.0,0.0,157.4848484848485,6.03030303030303,160.5,6.911764705882353,157.05409796875375,Perth Scorchers,Melbourne Stars,1586.1056076147054,1542.7218231124778,43.38378450222763,1542.7218231124778,1586.1056076147054,-43.38378450222763,1088,48.35555555555554
1023647,6,40,2,14,6.666666666666667,13.333333333333334,0.888888888888889,0.3,31,2,6.2,2.2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2017,Sydney Sixers,,Brisbane Heat,0,41.6,108.84827586206896,-1.6000000000000014,148.84827586206896,0.6735092304782778,46.981818181818184,1.6,46.416666666666664,1.8055555555555556,164.2941818367128,,,,,,,,,80,29.333333333333336
1023647,10,70,2,10,7.0,23.333333333333332,2.121212121212121,0.5,34,0,6.8,6.8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2017,Sydney Sixers,,Brisbane Heat,0,76.94827586206897,88.93103448275862,-6.948275862068968,158.9310344827586,0.5502693738210349,76.6,2.618181818181818,76.44444444444444,2.611111111111111,164.2941818367128,,,,,,,,,140,158.66666666666666
1023647,15,110,6,5,7.333333333333333,15.714285714285714,2.619047619047619,0.75,40,4,8.0,0.0,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2017,Sydney Sixers,,Brisbane Heat,0,96.30555555555556,40.02777777777778,13.694444444444443,150.02777777777777,0.24767574493351457,118.0925925925926,3.9814814814814814,115.11111111111111,4.111111111111111,164.2941818367128,,,,,,,,,660,0.0
1023647,20,167,9,0,8.35,16.7,16.7,1.0,57,3,11.4,5.4,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2017,Sydney Sixers,,Brisbane Heat,0,141.22727272727272,0.0,25.77272727272728,167.0,0.0,168.98076923076923,6.576923076923077,160.5,6.911764705882353,164.2941818367128,,,,,,,,,1503,90.18
1023649,6,33,3,14,5.5,8.25,0.55,0.3,32,3,6.4,0.40000000000000036,Western Australia Cricket Association Ground,2017,Perth Scorchers,Perth Scorchers,Sydney Sixers,0,37.97142857142857,109.08571428571429,-4.971428571428568,142.0857142857143,0.6749784036804146,42.08571428571429,1.3428571428571427,46.416666666666664,1.8055555555555556,157.05409796875375,Perth Scorchers,Sydney Sixers,1594.8633716007225,1536.3825358455608,58.480835755161706,1536.3825358455608,1594.8633716007225,-58.480835755161706,99,3.300000000000003
1023649,10,75,4,10,7.5,15.0,1.3636363636363635,0.5,49,1,9.8,7.800000000000001,Western Australia Cricket Association Ground,2017,Perth Scorchers,Perth Scorchers,Sydney Sixers,0,64.2258064516129,80.45161290322581,10.774193548387103,155.4516129032258,0.49780213299703774,70.6,2.2285714285714286,76.44444444444444,2.611111111111111,157.05409796875375,Perth Scorchers,Sydney Sixers,1594.8633716007225,1536.3825358455608,58.480835755161706,1536.3825358455608,1594.8633716007225,-58.480835755161706,300,117.00000000000001
1023649,15,101,6,5,6.733333333333333,14.428571428571429,2.4047619047619047,0.75,26,2,5.2,1.2000000000000002,Western Australia Cricket Association Ground,2017,Perth Scorchers,Perth Scorchers,Sydney Sixers,0,96.30555555555556,40.02777777777778,4.694444444444443,141.02777777777777,0.24767574493351457,109.14285714285714,3.7714285714285714,115.11111111111111,4.111111111111111,157.05409796875375,Perth Scorchers,Sydney Sixers,1594.8633716007225,1536.3825358455608,58.480835755161706,1536.3825358455608,1594.8633716007225,-58.480835755161706,606,17.314285714285717
1023649,20,141,9,0,7.05,14.1,14.1,1.0,40,3,8.0,2.0,Western Australia Cricket Association Ground,2017,Perth Scorchers,Perth Scorchers,Sydney Sixers,0,141.22727272727272,0.0,-0.22727272727271952,141.0,0.0,157.4848484848485,6.03030303030303,160.5,6.911764705882353,157.05409796875375,Perth Scorchers,Sydney Sixers,1594.8633716007225,1536.3825358455608,58.480835755161706,1536.3825358455608,1594.8633716007225,-58.480835755161706,1269,28.2
1114856,6,55,1,14,9.166666666666666,27.5,1.8333333333333333,0.3,51,1,10.2,8.2,Sydney Showground Stadium,2017,Sydney Thunder,Sydney Thunder,Sydney Sixers,0,47.2952380952381,119.83809523809524,7.704761904761902,174.83809523809524,0.7415098003763451,43.28125,1.59375,46.416666666666664,1.8055555555555556,157.86469114915616,Sydney Thunder,Sydney Sixers,1419.6608430126541,1528.0500313926527,-108.38918837999859,1528.0500313926527,1419.6608430126541,108.38918837999859,55,225.49999999999997
1114856,10,75,3,10,7.5,18.75,1.7045454545454546,0.5,35,2,7.0,3.0,Sydney Showground Stadium,2017,Sydney Thunder,Sydney Thunder,Sydney Sixers,0,69.30201342281879,84.68456375838926,5.6979865771812115,159.68456375838926,0.5239939256601219,69.51612903225806,2.3870967741935485,76.44444444444444,2.611111111111111,157.86469114915616,Sydney Thunder,Sydney Sixers,1419.6608430126541,1528.0500313926527,-108.38918837999859,1528.0500313926527,1419.6608430126541,108.38918837999859,225,56.25
1114856,15,107,5,5,7.133333333333334,17.833333333333332,2.972222222222222,0.75,32,2,6.4,2.4000000000000004,Sydney Showground Stadium,2017,Sydney Thunder,Sydney Thunder,Sydney Sixers,0,103.86585365853658,43.68292682926829,3.1341463414634205,150.6829268292683,0.2702923330738018,111.19354838709677,3.774193548387097,115.11111111111111,4.111111111111111,157.86469114915616,Sydney Thunder,Sydney Sixers,1419.6608430126541,1528.0500313926527,-108.38918837999859,1528.0500313926527,1419.6608430126541,108.38918837999859,535,42.800000000000004
1114856,20,149,9,0,7.45,14.9,14.9,1.0,42,4,8.4,0.40000000000000036,Sydney Showground Stadium,2017,Sydney Thunder,Sydney Thunder,Sydney Sixers,0,141.22727272727272,0.0,7.7727272727272805,149.0,0.0,158.8148148148148,6.555555555555555,160.5,6.911764705882353,157.86469114915616,Sydney Thunder,Sydney Sixers,1419.6608430126541,1528.0500313926527,-108.38918837999859,1528.0500313926527,1419.6608430126541,108.38918837999859,1341,5.960000000000005
1114857,6,57,2,14,9.5,19.0,1.2666666666666666,0.3,50,2,10.0,6.0,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2017,Melbourne Stars,Brisbane Heat,Brisbane Heat,1,41.6,108.84827586206896,15.399999999999999,165.84827586206896,0.6735092304782778,46.981818181818184,1.6,46.416666666666664,1.8055555555555556,164.2941818367128,Brisbane Heat,Melbourne Stars,1476.4275275038726,1533.9640591264606,-57.53653162258797,1476.4275275038726,1533.9640591264606,-57.53653162258797,114,114.0
1114857,10,90,3,10,9.0,22.5,2.0454545454545454,0.5,38,2,7.6,3.5999999999999996,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2017,Melbourne Stars,Brisbane Heat,Brisbane Heat,1,69.30201342281879,84.68456375838926,20.69798657718121,174.68456375838926,0.5239939256601219,76.6,2.618181818181818,76.44444444444444,2.611111111111111,164.2941818367128,Brisbane Heat,Melbourne Stars,1476.4275275038726,1533.9640591264606,-57.53653162258797,1476.4275275038726,1533.9640591264606,-57.53653162258797,270,80.99999999999999
1114857,15,149,4,5,9.933333333333334,29.8,4.966666666666667,0.75,59,1,11.8,9.8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2017,Melbourne Stars,Brisbane Heat,Brisbane Heat,1,112.85897435897436,47.43589743589744,36.141025641025635,196.43589743589743,0.29351420154401453,118.0925925925926,3.9814814814814814,115.11111111111111,4.111111111111111,164.2941818367128,Brisbane Heat,Melbourne Stars,1476.4275275038726,1533.9640591264606,-57.53653162258797,1476.4275275038726,1533.9640591264606,-57.53653162258797,596,292.04
1114857,20,206,7,0,10.3,25.75,25.75,1.0,57,3,11.4,5.4,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2017,Melbourne Stars,Brisbane Heat,Brisbane Heat,1,161.1888888888889,0.0,44.8111111111111,206.0,0.0,168.98076923076923,6.576923076923077,160.5,6.911764705882353,164.2941818367128,Brisbane Heat,Melbourne Stars,1476.4275275038726,1533.9640591264606,-57.53653162258797,1476.4275275038726,1533.9640591264606,-57.53653162258797,1442,139.05
1114858,6,53,1,14,8.833333333333334,26.5,1.7666666666666666,0.3,44,1,8.8,6.800000000000001,"Bellerive Oval, Hobart",2017,Melbourne Renegades,Melbourne Renegades,Hobart Hurricanes,0,47.2952380952381,119.83809523809524,5.704761904761902,172.83809523809524,0.7415098003763451,45.910714285714285,1.4107142857142858,46.416666666666664,1.8055555555555556,165.62417704081543,Hobart Hurricanes,Melbourne Renegades,1455.0333235707897,1477.9730877838333,-22.939764213043645,1455.0333235707897,1477.9730877838333,-22.939764213043645,53,180.20000000000002
1114858,10,80,2,10,8.0,26.666666666666668,2.4242424242424243,0.5,32,2,6.4,2.4000000000000004,"Bellerive Oval, Hobart",2017,Melbourne Renegades,Melbourne Renegades,Hobart Hurricanes,0,76.94827586206897,88.93103448275862,3.051724137931032,168.9310344827586,0.5502693738210349,76.74545454545455,2.1454545454545455,76.44444444444444,2.611111111111111,165.62417704081543,Hobart Hurricanes,Melbourne Renegades,1455.0333235707897,1477.9730877838333,-22.939764213043645,1455.0333235707897,1477.9730877838333,-22.939764213043645,160,64.00000000000001
1114858,15,123,3,5,8.2,30.75,5.125,0.75,43,1,8.6,6.6,"Bellerive Oval, Hobart",2017,Melbourne Renegades,Melbourne Renegades,Hobart Hurricanes,0,120.06428571428572,50.65,2.9357142857142833,173.65,0.313401771902686,119.47272727272727,3.5272727272727273,115.11111111111111,4.111111111111111,165.62417704081543,Hobart Hurricanes,Melbourne Renegades,1455.0333235707897,1477.9730877838333,-22.939764213043645,1455.0333235707897,1477.9730877838333,-22.939764213043645,369,202.95
1114858,20,164,8,0,8.2,18.22222222222222,18.22222222222222,1.0,41,5,8.2,-1.8000000000000007,"Bellerive Oval, Hobart",2017,Melbourne Renegades,Melbourne Renegades,Hobart Hurricanes,0,152.3661971830986,0.0,11.633802816901408,164.0,0.0,168.73584905660377,6.264150943396227,160.5,6.911764705882353,165.62417704081543,Hobart Hurricanes,Melbourne Renegades,1455.0333235707897,1477.9730877838333,-22.939764213043645,1455.0333235707897,1477.9730877838333,-22.939764213043645,1312,-32.80000000000001
1114859,6,54,1,14,9.0,27.0,1.8,0.3,49,1,9.8,7.800000000000001,Adelaide Oval,2017,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,1,47.2952380952381,119.83809523809524,6.704761904761902,173.83809523809524,0.7415098003763451,47.014084507042256,1.3098591549295775,46.416666666666664,1.8055555555555556,165.88374827806138,Adelaide Strikers,Sydney Thunder,1505.695251556106,1432.6831175729967,73.01213398310938,1505.695251556106,1432.6831175729967,73.01213398310938,54,210.60000000000002
1114859,10,90,2,10,9.0,30.0,2.727272727272727,0.5,49,1,9.8,7.800000000000001,Adelaide Oval,2017,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,1,76.94827586206897,88.93103448275862,13.051724137931032,178.9310344827586,0.5502693738210349,77.98591549295774,2.267605633802817,76.44444444444444,2.611111111111111,165.88374827806138,Adelaide Strikers,Sydney Thunder,1505.695251556106,1432.6831175729967,73.01213398310938,1505.695251556106,1432.6831175729967,73.01213398310938,180,234.00000000000003
1114859,15,118,4,5,7.866666666666666,23.6,3.9333333333333336,0.75,28,2,5.6,1.5999999999999996,Adelaide Oval,2017,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,1,112.85897435897436,47.43589743589744,5.141025641025635,165.43589743589743,0.29351420154401453,117.92753623188406,3.550724637681159,115.11111111111111,4.111111111111111,165.88374827806138,Adelaide Strikers,Sydney Thunder,1505.695251556106,1432.6831175729967,73.01213398310938,1505.695251556106,1432.6831175729967,73.01213398310938,472,37.75999999999999
1114859,20,163,6,0,8.15,23.285714285714285,23.285714285714285,1.0,45,2,9.0,5.0,Adelaide Oval,2017,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,1,162.57843137254903,0.0,0.42156862745096646,163.0,0.0,169.55384615384617,6.107692307692307,160.5,6.911764705882353,165.88374827806138,Adelaide Strikers,Sydney Thunder,1505.695251556106,1432.6831175729967,73.01213398310938,1505.695251556106,1432.6831175729967,73.01213398310938,978,116.42857142857142
1114860,6,42,4,14,7.0,8.4,0.56,0.3,35,4,7.0,-1.0,"Sydney Cricket Ground, Sydney",2017,Perth Scorchers,Perth Scorchers,Sydney Sixers,0,34.63157894736842,92.21052631578948,7.368421052631582,134.21052631578948,0.5705615466031131,45.98275862068966,1.6206896551724137,46.416666666666664,1.8055555555555556,158.9751133410484,Sydney Sixers,Perth Scorchers,1515.0277568323102,1603.1958760536306,-88.16811922132047,1515.0277568323102,1603.1958760536306,-88.16811922132047,168,-8.4
1114860,10,61,5,10,6.1,10.166666666666666,0.9242424242424242,0.5,21,2,4.2,0.20000000000000018,"Sydney Cricket Ground, Sydney",2017,Perth Scorchers,Perth Scorchers,Sydney Sixers,0,62.666666666666664,61.875,-1.6666666666666643,122.875,0.38285754464913513,73.89473684210526,2.6491228070175437,76.44444444444444,2.611111111111111,158.9751133410484,Sydney Sixers,Perth Scorchers,1515.0277568323102,1603.1958760536306,-88.16811922132047,1515.0277568323102,1603.1958760536306,-88.16811922132047,305,2.033333333333335
1114860,15,103,7,5,6.866666666666666,12.875,2.1458333333333335,0.75,42,2,8.4,4.4,"Sydney Cricket Ground, Sydney",2017,Perth Scorchers,Perth Scorchers,Sydney Sixers,0,90.33333333333333,31.38888888888889,12.666666666666671,134.38888888888889,0.19422178471538618,111.64814814814815,3.925925925925926,115.11111111111111,4.111111111111111,158.9751133410484,Sydney Sixers,Perth Scorchers,1515.0277568323102,1603.1958760536306,-88.16811922132047,1515.0277568323102,1603.1958760536306,-88.16811922132047,721,56.650000000000006
1114861,6,29,3,14,4.833333333333333,7.25,0.48333333333333334,0.3,27,3,5.4,-0.5999999999999996,"Docklands Stadium, Melbourne",2017,Melbourne Renegades,Melbourne Renegades,Brisbane Heat,0,37.97142857142857,109.08571428571429,-8.971428571428568,138.0857142857143,0.6749784036804146,43.77777777777778,1.5873015873015872,46.416666666666664,1.8055555555555556,160.46247541479894,Melbourne Renegades,Brisbane Heat,1487.3137860755746,1488.0685876079513,-0.7548015323766322,1488.0685876079513,1487.3137860755746,0.7548015323766322,87,-4.349999999999998
1114861,10,59,3,10,5.9,14.75,1.3409090909090908,0.5,31,1,6.2,4.2,"Docklands Stadium, Melbourne",2017,Melbourne Renegades,Melbourne Renegades,Brisbane Heat,0,69.30201342281879,84.68456375838926,-10.302013422818789,143.68456375838926,0.5239939256601219,73.0952380952381,2.4126984126984126,76.44444444444444,2.611111111111111,160.46247541479894,Melbourne Renegades,Brisbane Heat,1487.3137860755746,1488.0685876079513,-0.7548015323766322,1488.0685876079513,1487.3137860755746,0.7548015323766322,177,61.95
1114861,15,90,4,5,6.0,18.0,3.0,0.75,31,1,6.2,4.2,"Docklands Stadium, Melbourne",2017,Melbourne Renegades,Melbourne Renegades,Brisbane Heat,0,112.85897435897436,47.43589743589744,-22.858974358974365,137.43589743589743,0.29351420154401453,112.46031746031746,3.8412698412698414,115.11111111111111,4.111111111111111,160.46247541479894,Melbourne Renegades,Brisbane Heat,1487.3137860755746,1488.0685876079513,-0.7548015323766322,1488.0685876079513,1487.3137860755746,0.7548015323766322,360,75.60000000000001
1114861,20,132,8,0,6.6,14.666666666666666,14.666666666666666,1.0,42,4,8.4,0.40000000000000036,"Docklands Stadium, Melbourne",2017,Melbourne Renegades,Melbourne Renegades,Brisbane Heat,0,152.3661971830986,0.0,-20.366197183098592,132.0,0.0,163.86666666666667,6.0,160.5,6.911764705882353,160.46247541479894,Melbourne Renegades,Brisbane Heat,1487.3137860755746,1488.0685876079513,-0.7548015323766322,1488.0685876079513,1487.3137860755746,0.7548015323766322,1056,5.866666666666672
1114862,6,29,3,14,4.833333333333333,7.25,0.48333333333333334,0.3,23,2,4.6,0.5999999999999996,Western Australia Cricket Association Ground,2017,Melbourne Stars,Perth Scorchers,Perth Scorchers,1,37.97142857142857,109.08571428571429,-8.971428571428568,138.0857142857143,0.6749784036804146,42.08571428571429,1.3428571428571427,46.416666666666664,1.8055555555555556,157.05409796875375,Perth Scorchers,Melbourne Stars,1610.7113001840762,1522.322999022382,88.38830116169424,1610.7113001840762,1522.322999022382,88.38830116169424,87,4.349999999999998
1114862,10,60,3,10,6.0,15.0,1.3636363636363635,0.5,38,0,7.6,7.6,Western Australia Cricket Association Ground,2017,Melbourne Stars,Perth Scorchers,Perth Scorchers,1,69.30201342281879,84.68456375838926,-9.302013422818789,144.68456375838926,0.5239939256601219,70.6,2.2285714285714286,76.44444444444444,2.611111111111111,157.05409796875375,Perth Scorchers,Melbourne Stars,1610.7113001840762,1522.322999022382,88.38830116169424,1610.7113001840762,1522.322999022382,88.38830116169424,180,114.0
1114862,15,94,4,5,6.266666666666667,18.8,3.1333333333333333,0.75,34,1,6.8,4.8,Western Australia Cricket Association Ground,2017,Melbourne Stars,Perth Scorchers,Perth Scorchers,1,112.85897435897436,47.43589743589744,-18.858974358974365,141.43589743589743,0.29351420154401453,109.14285714285714,3.7714285714285714,115.11111111111111,4.111111111111111,157.05409796875375,Perth Scorchers,Melbourne Stars,1610.7113001840762,1522.322999022382,88.38830116169424,1610.7113001840762,1522.322999022382,88.38830116169424,376,90.24
1114862,20,142,6,0,7.1,20.285714285714285,20.285714285714285,1.0,48,2,9.6,5.6,Western Australia Cricket Association Ground,2017,Melbourne Stars,Perth Scorchers,Perth Scorchers,1,162.57843137254903,0.0,-20.578431372549034,142.0,0.0,157.4848484848485,6.03030303030303,160.5,6.911764705882353,157.05409796875375,Perth Scorchers,Melbourne Stars,1610.7113001840762,1522.322999022382,88.38830116169424,1610.7113001840762,1522.322999022382,88.38830116169424,852,113.59999999999998
1114863,6,41,1,14,6.833333333333333,20.5,1.3666666666666667,0.3,34,1,6.8,4.8,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2017,Sydney Thunder,Brisbane Heat,Sydney Thunder,0,47.2952380952381,119.83809523809524,-6.295238095238098,160.83809523809524,0.7415098003763451,46.981818181818184,1.6,46.416666666666664,1.8055555555555556,164.2941818367128,Brisbane Heat,Sydney Thunder,1478.046862707672,1424.7541782099456,53.29268449772644,1424.7541782099456,1478.046862707672,-53.29268449772644,41,98.39999999999999
1114863,10,78,2,10,7.8,26.0,2.3636363636363638,0.5,44,1,8.8,6.800000000000001,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2017,Sydney Thunder,Brisbane Heat,Sydney Thunder,0,76.94827586206897,88.93103448275862,1.051724137931032,166.9310344827586,0.5502693738210349,76.6,2.618181818181818,76.44444444444444,2.611111111111111,164.2941818367128,Brisbane Heat,Sydney Thunder,1478.046862707672,1424.7541782099456,53.29268449772644,1424.7541782099456,1478.046862707672,-53.29268449772644,156,176.8
1114863,15,123,3,5,8.2,30.75,5.125,0.75,45,1,9.0,7.0,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2017,Sydney Thunder,Brisbane Heat,Sydney Thunder,0,120.06428571428572,50.65,2.9357142857142833,173.65,0.313401771902686,118.0925925925926,3.9814814814814814,115.11111111111111,4.111111111111111,164.2941818367128,Brisbane Heat,Sydney Thunder,1478.046862707672,1424.7541782099456,53.29268449772644,1424.7541782099456,1478.046862707672,-53.29268449772644,369,215.25
1114864,6,47,1,14,7.833333333333333,23.5,1.5666666666666667,0.3,43,0,8.6,8.6,"Sydney Cricket Ground, Sydney",2017,Sydney Sixers,Adelaide Strikers,Adelaide Strikers,1,47.2952380952381,119.83809523809524,-0.29523809523809774,166.83809523809524,0.7415098003763451,45.98275862068966,1.6206896551724137,46.416666666666664,1.8055555555555556,158.9751133410484,Sydney Sixers,Adelaide Strikers,1507.5123327018646,1513.6241909191572,-6.111858217292593,1513.6241909191572,1507.5123327018646,6.111858217292593,47,202.1
1114864,10,76,2,10,7.6,25.333333333333332,2.3030303030303028,0.5,38,1,7.6,5.6,"Sydney Cricket Ground, Sydney",2017,Sydney Sixers,Adelaide Strikers,Adelaide Strikers,1,76.94827586206897,88.93103448275862,-0.948275862068968,164.9310344827586,0.5502693738210349,73.89473684210526,2.6491228070175437,76.44444444444444,2.611111111111111,158.9751133410484,Sydney Sixers,Adelaide Strikers,1507.5123327018646,1513.6241909191572,-6.111858217292593,1513.6241909191572,1507.5123327018646,6.111858217292593,152,141.86666666666665
1114864,15,115,3,5,7.666666666666667,28.75,4.791666666666667,0.75,39,1,7.8,5.8,"Sydney Cricket Ground, Sydney",2017,Sydney Sixers,Adelaide Strikers,Adelaide Strikers,1,120.06428571428572,50.65,-5.064285714285717,165.65,0.313401771902686,111.64814814814815,3.925925925925926,115.11111111111111,4.111111111111111,158.9751133410484,Sydney Sixers,Adelaide Strikers,1507.5123327018646,1513.6241909191572,-6.111858217292593,1513.6241909191572,1507.5123327018646,6.111858217292593,345,166.75
1114864,20,167,3,0,8.35,41.75,41.75,1.0,52,0,10.4,10.4,"Sydney Cricket Ground, Sydney",2017,Sydney Sixers,Adelaide Strikers,Adelaide Strikers,1,190.16,0.0,-23.159999999999997,167.0,0.0,160.01960784313727,6.490196078431373,160.5,6.911764705882353,158.9751133410484,Sydney Sixers,Adelaide Strikers,1507.5123327018646,1513.6241909191572,-6.111858217292593,1513.6241909191572,1507.5123327018646,6.111858217292593,501,434.2
1114865,6,41,2,14,6.833333333333333,13.666666666666666,0.9111111111111111,0.3,38,1,7.6,5.6,"Docklands Stadium, Melbourne",2017,Perth Scorchers,Perth Scorchers,Melbourne Renegades,0,41.6,108.84827586206896,-0.6000000000000014,149.84827586206896,0.6735092304782778,43.77777777777778,1.5873015873015872,46.416666666666664,1.8055555555555556,160.46247541479894,Melbourne Renegades,Perth Scorchers,1497.3355109758538,1618.220779117534,-120.88526814168017,1497.3355109758538,1618.220779117534,-120.88526814168017,82,76.53333333333333
1114865,10,77,3,10,7.7,19.25,1.75,0.5,45,1,9.0,7.0,"Docklands Stadium, Melbourne",2017,Perth Scorchers,Perth Scorchers,Melbourne Renegades,0,69.30201342281879,84.68456375838926,7.6979865771812115,161.68456375838926,0.5239939256601219,73.0952380952381,2.4126984126984126,76.44444444444444,2.611111111111111,160.46247541479894,Melbourne Renegades,Perth Scorchers,1497.3355109758538,1618.220779117534,-120.88526814168017,1497.3355109758538,1618.220779117534,-120.88526814168017,231,134.75
1114865,15,102,6,5,6.8,14.571428571428571,2.4285714285714284,0.75,25,3,5.0,-1.0,"Docklands Stadium, Melbourne",2017,Perth Scorchers,Perth Scorchers,Melbourne Renegades,0,96.30555555555556,40.02777777777778,5.694444444444443,142.02777777777777,0.24767574493351457,112.46031746031746,3.8412698412698414,115.11111111111111,4.111111111111111,160.46247541479894,Melbourne Renegades,Perth Scorchers,1497.3355109758538,1618.220779117534,-120.88526814168017,1497.3355109758538,1618.220779117534,-120.88526814168017,612,-14.571428571428571
1114865,20,130,9,0,6.5,13.0,13.0,1.0,28,3,5.6,-0.40000000000000036,"Docklands Stadium, Melbourne",2017,Perth Scorchers,Perth Scorchers,Melbourne Renegades,0,141.22727272727272,0.0,-11.22727272727272,130.0,0.0,163.86666666666667,6.0,160.5,6.911764705882353,160.46247541479894,Melbourne Renegades,Perth Scorchers,1497.3355109758538,1618.220779117534,-120.88526814168017,1497.3355109758538,1618.220779117534,-120.88526814168017,1170,-5.200000000000005
1114866,6,49,1,14,8.166666666666666,24.5,1.6333333333333333,0.3,42,1,8.4,6.4,"Aurora Stadium, Launceston",2017,Hobart Hurricanes,Sydney Thunder,Sydney Thunder,1,47.2952380952381,119.83809523809524,1.7047619047619023,168.83809523809524,0.7415098003763451,40.125,2.125,46.416666666666664,1.8055555555555556,155.72522137251656,Hobart Hurricanes,Sydney Thunder,1445.6926252790483,1416.27614731188,29.416477967168248,1416.27614731188,1445.6926252790483,-29.416477967168248,49,156.8
1114866,10,74,1,10,7.4,37.0,3.3636363636363638,0.5,38,0,7.6,7.6,"Aurora Stadium, Launceston",2017,Hobart Hurricanes,Sydney Thunder,Sydney Thunder,1,83.3076923076923,95.89423076923077,-9.307692307692307,169.89423076923077,0.5933548240537412,70.375,2.875,76.44444444444444,2.611111111111111,155.72522137251656,Hobart Hurricanes,Sydney Thunder,1445.6926252790483,1416.27614731188,29.416477967168248,1416.27614731188,1445.6926252790483,-29.416477967168248,74,281.2
1114866,15,136,2,5,9.066666666666666,45.333333333333336,7.555555555555556,0.75,62,1,12.4,10.4,"Aurora Stadium, Launceston",2017,Hobart Hurricanes,Sydney Thunder,Sydney Thunder,1,129.0144927536232,52.0,6.985507246376812,188.0,0.32175502742230344,119.71428571428571,3.857142857142857,115.11111111111111,4.111111111111111,155.72522137251656,Hobart Hurricanes,Sydney Thunder,1445.6926252790483,1416.27614731188,29.416477967168248,1416.27614731188,1445.6926252790483,-29.416477967168248,272,471.4666666666667
